Property ID,Owner Id,Locality,Plot size,Propertyusagetype,Creation date,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23,2023-24,2024-25,IsDefaulter
PT-1014-859990,['6dffb668-119c-46a4-9ee9-288256f0ebd7'],['PLC134'],201.0,RESIDENTIAL,2020-02-26,,,,,,,Yes,Yes,Yes,Yes,No,Yes,Yes
PT-1014-860458,"['cdc21bf1-1ad6-4b8d-a331-d9e5d0a49240', '73eea709-ace0-4e78-9f3b-d527660533eb', '427dcdc2-4d44-4da0-ae4b-a1fef8b105ef']",['PLC114'],89.0,NONRESIDENTIAL.COMMERCIAL,2022-05-18,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-860560,['3e0dd8ce-da45-45d2-92ab-ad764f6289cd'],['PLC213'],432.0,MIXED,2024-02-06,,,,,,,Yes,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-861397,['a7937a3c-e843-4b78-a42c-91807f9c0ea6'],['PLC186'],360.0,RESIDENTIAL,2020-02-26,,,,,,,Yes,Yes,Yes,Yes,Yes,No,Yes
PT-1014-863711,"['326a0dea-87e0-4e8e-b537-340c29b49aa5', '919e7f71-767b-4c3b-9674-43431c4344b7']",['PLC114'],300.0,RESIDENTIAL,2022-07-13,,,,,Yes,Yes,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes
PT-1014-864653,['74bd249f-dc16-4d03-9d87-36ea1dc5b593'],['PLC210'],250.0,RESIDENTIAL,2020-03-02,,,,,,,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes,Yes
PT-1014-865340,['7f7be1d1-e1b3-46e1-8143-fc9a12604c97'],['PLC33'],250.0,RESIDENTIAL,2020-03-03,,,,,,,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes,Yes
PT-1014-865422,['636591c2-dda0-48f0-acc6-01cf5cb96e23'],['PLC37'],214.0,RESIDENTIAL,2020-03-03,,,,,Yes,Yes,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes
PT-1014-865440,"['1763f746-8184-451d-bf19-52c2e287c245', '9554a770-1e15-485a-b3d8-aea33dabb575']",['PLC68'],35.0,NONRESIDENTIAL.COMMERCIAL,2024-09-28,,,,,,,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes,Yes
PT-1014-865452,['f137cc05-aa00-4029-9894-5fe5ae4f8612'],['PLC98'],160.0,RESIDENTIAL,2020-03-03,,,,,,,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes,Yes,Yes
PT-1014-865995,['f67a1382-317c-425c-8b28-c373d63d32a0'],['PLC153'],161.0,RESIDENTIAL,2020-03-03,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
PT-1014-866711,"['0957f604-59c8-4f55-b678-dfc5e1a633bd', '1a87d06c-3e3e-4feb-8392-76caebe4f556']",['PLC20'],44.5,NONRESIDENTIAL.COMMERCIAL,2020-03-04,,,,,,,Yes,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-867475,['1a52e262-6337-47e6-a76f-ab83a5d93248'],['PLC167'],109.0,RESIDENTIAL,2020-03-05,,,,,,,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes
PT-1014-867532,"['df7aaf63-2001-4e66-b315-f8894adf4775', 'e2c2b1e4-725d-49f6-9788-db6e35bc14ac', '3a8e3451-2cfe-4d16-8b3d-86c5ec1cf575', '754b1cd9-9ce0-4c93-9c03-de100fc1011b']",['PLC33'],485.0,RESIDENTIAL,2022-03-21,,,,,,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
PT-1014-867665,['d9bd34a4-de5b-4221-b908-5e6d16cde5cd'],['PLC94'],110.0,RESIDENTIAL,2020-03-05,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
PT-1014-867869,"['db28483f-0b14-44ff-9643-482f0163b3cf', '82fe36d7-b089-4685-8445-6453d91407f6']",['PLC62'],176.0,RESIDENTIAL,2023-10-10,,,,,Yes,Yes,"Demand not generated, hence not paid",Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes
PT-1014-868515,['21d0be28-fae3-46dc-9f01-6629983237e3'],['PLC78'],,RESIDENTIAL,2022-09-28,,,,,,,Yes,Yes,Yes,Yes,No,Yes,Yes
PT-1014-868519,"['8d94d0fc-fbeb-447b-abf0-fdb8b1e79b23', '1b2d26d9-706b-40a1-82d0-ba76acd2c93f']",['PLC154'],120.7,NONRESIDENTIAL.COMMERCIAL,2020-03-07,,,,,,,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes,Yes
PT-1014-868584,['534c8fd7-822b-4baf-9304-5c811f994a2a'],['PLC185'],124.0,RESIDENTIAL,2020-03-09,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
PT-1014-868604,['1c547780-3969-41d6-b9e4-e0cec3240ae1'],['PLC81'],200.0,RESIDENTIAL,2020-03-09,,Yes,Yes,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes,Yes,Yes
PT-1014-868866,['6ea8bfb6-8c00-4dfe-8beb-4c6e44189940'],['PLC185'],162.0,RESIDENTIAL,2020-03-09,,,,,,,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes,Yes
PT-1014-869118,['0727cf9e-9f7a-46a4-8168-fb134179459a'],['PLC98'],55.6,NONRESIDENTIAL.COMMERCIAL,2020-03-09,,,,,,,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes,Yes,Yes
PT-1014-869124,['f218b206-9027-421b-9014-76f539ab8df1'],['PLC98'],16.7,NONRESIDENTIAL.COMMERCIAL,2020-03-09,,,,,,,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes,Yes,Yes
PT-1014-869457,['79b64ec1-2577-42a0-87ad-0fb041019aaa'],['PLC138'],324.0,RESIDENTIAL,2020-03-11,,,,,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes,Yes,Yes
PT-1014-869667,['fdbab905-5d4a-4563-99bc-ceca1bf437df'],['PLC144'],160.0,RESIDENTIAL,2020-03-11,,,,,,,Yes,Yes,Yes,Yes,Yes,No,Yes
PT-1014-869905,"['2d2c64fd-8995-462e-957b-cee503fb6676', 'e9ed4f5c-b89e-4b1e-971a-0d933b5f7666']",['PLC108'],218.0,RESIDENTIAL,2020-03-11,,,,,,,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes,Yes,Yes
PT-1014-870256,"['73ba952d-ad05-4f4e-bde0-24947c7b6bcd', 'ffb56d94-bfdb-4a21-9534-b0b2bdcf86c4']",['PLC72'],140.0,RESIDENTIAL,2020-03-12,,,,,,,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes
PT-1014-870981,['32fdd4fc-45f4-4ac3-acd9-501db1f647e7'],['PLC24'],48.0,MIXED,2020-03-13,,,,,,,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes
PT-1014-870987,['978c4f12-e560-44ff-8033-935b68f52a6c'],['PLC24'],100.0,NONRESIDENTIAL.COMMERCIAL,2023-06-07,,,,,,,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes,Yes
PT-1014-871087,"['51faa5e3-0b6f-49d9-bfb3-6fd84160b278', 'af733298-4366-411e-835c-0691ab60d391']",['PLC210'],250.0,RESIDENTIAL,2020-03-13,,,,,,,Yes,Yes,Yes,Yes,Yes,No,Yes
PT-1014-871310,['e17571e0-2830-4474-96c9-1386ad7775ea'],['PLC68'],22.3,NONRESIDENTIAL.COMMERCIAL,2020-03-13,,,,,,,Yes,Yes,Yes,Yes,Yes,No,Yes
PT-1014-871869,['a0fed603-ff0f-47fc-a82b-7757048266c3'],['PLC210'],250.0,RESIDENTIAL,2020-03-16,,,,,,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
PT-1014-871977,['2679477c-1e5d-4b03-bd2b-deb563cebf81'],['PLC144'],55.4,MIXED,2020-03-16,,,,,,,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes,Yes
PT-1014-872676,['2b8b89e8-03c0-46f3-898f-b6a1977a5149'],['PLC151'],280.0,RESIDENTIAL,2020-03-17,,,,,,,Yes,Yes,Yes,Yes,Yes,No,Yes
PT-1014-872830,['0db25ca8-8354-4b03-89b8-16634a68d068'],['PLC112'],126.0,RESIDENTIAL,2020-03-17,,,,,,,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes
PT-1014-873389,['5c2fea8e-a83c-4a73-b9e2-f67892a7714b'],['PLC118'],202.0,RESIDENTIAL,2020-03-17,,,,,,,Yes,Yes,Yes,Yes,No,Yes,Yes
PT-1014-873852,['95ec44dc-4bef-4f9d-8311-6d1f4847f5aa'],['PLC14'],434.0,RESIDENTIAL,2020-03-18,,,,,,Yes,"Demand not generated, hence not paid",No,No,No,No,No,Yes
PT-1014-874419,['6bc7bc32-082f-4999-9ca5-34bb2f25cd91'],['PLC51'],20.0,NONRESIDENTIAL.COMMERCIAL,2024-08-05,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-874673,['59a7ba15-e2ee-464f-8db2-413be443251f'],['PLC184'],25.0,NONRESIDENTIAL.COMMERCIAL,2020-03-18,,,,,,,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes
PT-1014-874675,['da7abc0c-59f3-4278-9153-e0bebc65ad3c'],['PLC184'],200.0,RESIDENTIAL,2025-05-08,,,,,,,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes
PT-1014-874678,"['f3941294-4331-4749-a4e2-8d2b4a9ef80c', 'da7abc0c-59f3-4278-9153-e0bebc65ad3c']",['PLC184'],13.0,NONRESIDENTIAL.COMMERCIAL,2020-03-18,,,,,,,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes
PT-1014-875063,['b5c652c6-5d47-40ed-86fd-38fd121ec185'],['PLC185'],71.0,NONRESIDENTIAL.COMMERCIAL,2020-03-19,,,,,,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-875267,['365ea5a4-dda2-4ca3-bf91-98c31b932819'],['PLC2'],233.0,RESIDENTIAL,2020-03-19,,,,,,,Yes,Yes,Yes,Yes,Yes,No,Yes
PT-1014-875821,['4438d0d8-50a6-40cd-9544-217510ec87df'],['PLC31'],540.0,NONRESIDENTIAL.COMMERCIAL,2023-03-11,,,,,,,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes,Yes
PT-1014-876127,['1e0103b4-bbf7-427c-a723-c6ca87315a24'],['PLC69'],278.0,RESIDENTIAL,2020-03-20,,,,,,Yes,Yes,"Demand not generated, hence not paid",Yes,"Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-876164,['1668710a-29c5-46f6-89d2-d1e4bd345f32'],['PLC113'],86.0,RESIDENTIAL,2021-03-17,,,,,,,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-876594,['03adcb78-97b8-4719-94f6-d1985cc36d23'],['PLC84'],245.0,MIXED,2020-03-21,,,,,,,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes,Yes,Yes
PT-1014-876596,['e0942f14-963f-4072-beee-de3d8af36640'],['PLC84'],605.0,NONRESIDENTIAL.INDUSTRIAL,2020-03-21,,Yes,Yes,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes,Yes,Yes
PT-1014-877991,['f7b95664-86c0-45c3-8914-5f0bcf09b719'],['PLC2'],250.0,RESIDENTIAL,2020-05-19,,,,,,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes,Yes
PT-1014-879834,['c8ad3a18-6e55-4c8e-9083-44c95143d0e5'],['PLC121'],140.0,MIXED,2025-05-21,,,,Yes,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",Yes
PT-1014-879837,['4bb2544f-9b93-43ca-8912-9b72dc49a702'],['PLC68'],500.0,RESIDENTIAL,2020-05-27,,,,,,,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,No,Yes
PT-1014-880634,['2eabdb6c-6898-4253-93ed-439455468c1d'],['PLC185'],200.0,RESIDENTIAL,2020-05-29,,,,,,,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-881459,['89a3951e-835c-4154-9af6-56b9785b71f6'],['PLC2'],195.0,RESIDENTIAL,2020-06-02,,,,,,,Yes,Yes,Yes,Yes,Yes,No,Yes
PT-1014-881474,['2366d6b8-2ea0-48cc-a71a-8f214bc6a241'],['PLC184'],167.0,RESIDENTIAL,2020-06-02,,,,,,,Yes,Yes,Yes,Yes,Yes,No,Yes
PT-1014-881573,['126257fd-db80-48bc-92d1-7659d66446ba'],['PLC136'],160.0,RESIDENTIAL,2020-06-02,,,,,,,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes,Yes
PT-1014-882293,['68cd90d9-1f15-417a-baae-49629b1064b6'],['PLC67'],80.0,NONRESIDENTIAL.COMMERCIAL,2020-06-03,,,,,,,Yes,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-882607,['ccf7f064-dfb4-42da-b5e2-4c23a7c78a87'],['PLC38'],95.0,RESIDENTIAL,2020-06-04,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
PT-1014-883740,['d6c94ee7-20fe-451f-8db7-55b53d7dc3d5'],['PLC61'],355.0,MIXED,2020-06-09,,,,,,,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-883887,['791dfb05-1f6c-4897-b1fe-5863c185fe17'],['PLC74'],97.0,MIXED,2021-03-02,,,,,,,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes,Yes,Yes
PT-1014-884549,['7654b662-bd92-4b57-86fe-402cbf1d5d98'],['PLC38'],13.34,NONRESIDENTIAL.COMMERCIAL,2020-06-10,,,,,,,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes,Yes
PT-1014-884554,['f96d05b2-02f2-4275-bd8a-6b2c6c3e4942'],['PLC38'],13.34,NONRESIDENTIAL.COMMERCIAL,2020-06-10,,,,,,,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes,Yes
PT-1014-885049,"['63a05ace-4436-411f-8150-7724cc4da89c', '39439b95-efef-4176-b4ed-0129caee1ce3']",['PLC100'],318.0,MIXED,2020-06-11,,,,,,,Yes,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-885379,['01810ffc-1c0f-4e42-a29d-644b49c5114f'],['PLC136'],23.11,RESIDENTIAL,2020-06-11,,,,,,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes,Yes,Yes,Yes
PT-1014-885382,['e3cdfb08-15d2-4061-8784-ec895607f90b'],['PLC136'],23.11,RESIDENTIAL,2020-06-11,,,,,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes,Yes,Yes,Yes
PT-1014-885385,['e3cdfb08-15d2-4061-8784-ec895607f90b'],['PLC136'],23.11,RESIDENTIAL,2020-06-11,,,,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes,Yes,Yes,Yes
PT-1014-885420,['777dde93-8608-4307-8baf-b8202b12793b'],['PLC13'],212.0,RESIDENTIAL,2020-06-12,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
PT-1014-886104,"['13468a8e-ecb0-45c3-8ba4-cfe6ceb840be', '889c838c-da16-48f1-809a-3ed8f04e93e8']",['PLC81'],229.0,RESIDENTIAL,2020-06-15,,,,,,,Yes,Yes,Yes,No,Yes,Yes,Yes
PT-1014-886147,['88199fa8-bd05-4dd1-af82-ad169a87e438'],['PLC184'],426.0,MIXED,2024-08-23,,,,,,,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes,Yes
PT-1014-887909,['d68058a4-26d4-4608-9596-9173103049d8'],['PLC153'],220.0,RESIDENTIAL,2020-06-19,,,,,,,Yes,Yes,Yes,Yes,Yes,No,Yes
PT-1014-889429,['66076743-a4c4-42f3-a4ef-89be56ac59a9'],['PLC65'],160.0,RESIDENTIAL,2025-06-03,,,,,,,Yes,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes
PT-1014-889440,['a906cf4e-6090-4117-b609-4bba366606cd'],['PLC32'],18.67,NONRESIDENTIAL.COMMERCIAL,2020-06-23,,,,,,,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-890282,['0e5e0189-7c2d-43fd-9a6a-cdb31a9f594a'],['PLC52'],20.0,NONRESIDENTIAL.COMMERCIAL,2020-06-24,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes
PT-1014-891726,['066400ce-0200-4ee5-a965-6c6d05115d0b'],['PLC79'],37.8,NONRESIDENTIAL.COMMERCIAL,2020-06-26,,,,,,,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes
PT-1014-891950,['00f7b55e-4162-427a-8278-42dc960d83ee'],['PLC132'],711.0,RESIDENTIAL,2021-06-23,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes,Yes
PT-1014-895425,"['befcb9a6-41d2-4325-8df0-9428cbb5723e', '4941b879-6669-4152-9725-dff62199b947', 'b32c248f-e82e-4076-8213-a86e1d52c535']",['PLC141'],440.0,RESIDENTIAL,2020-06-30,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
PT-1014-898344,['e1642928-e720-4f20-b862-20001ae435f1'],['PLC121'],30.0,NONRESIDENTIAL.COMMERCIAL,2020-07-07,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-898548,['e0ff79ff-c0b2-48ff-8bc2-ac4a85e4953d'],['PLC67'],18.0,NONRESIDENTIAL.COMMERCIAL,2023-05-29,,,,,,,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-899740,['4ab4132a-9893-4ca7-bc0e-3c3ff4e0fca4'],['PLC2'],240.0,RESIDENTIAL,2020-07-10,,,,,,,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes
PT-1014-900313,['407f6f2a-90c1-4c6f-a28a-a21c2d2af01c'],['PLC142'],102.0,RESIDENTIAL,2020-07-13,,,,,,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes
PT-1014-900503,['f4d62ad3-20ad-45d8-937e-a9780cbe718c'],['PLC81'],640.0,RESIDENTIAL,2020-07-13,,,,,,,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes,Yes
PT-1014-900507,['f4d62ad3-20ad-45d8-937e-a9780cbe718c'],['PLC81'],80.0,NONRESIDENTIAL.COMMERCIAL,2020-07-13,,,,,,,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes,Yes
PT-1014-900619,['1d18dd65-2d64-4b03-bd6b-c54801d8a0ae'],['PLC210'],200.0,RESIDENTIAL,2020-07-14,,,,,,,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-901282,['0634b032-3bcd-422d-8ce0-a074458917a3'],['PLC160'],64.7,NONRESIDENTIAL.COMMERCIAL,2021-09-03,,,,,,,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-902201,['ebe5430b-aec6-403d-b797-42848e4e4093'],['PLC185'],200.0,RESIDENTIAL,2020-07-17,,,,,,,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes
PT-1014-904445,['816bdf5e-a5f2-4169-9cce-7220b8abd4fb'],['PLC22'],260.3,RESIDENTIAL,2023-09-30,,,,,,,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes,Yes
PT-1014-904806,['f0995333-b590-4e87-bed1-f49fae409953'],['PLC14'],160.0,RESIDENTIAL,2020-07-24,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes
PT-1014-905888,['418005bd-ae10-491e-b60b-4f3b17121e9d'],['PLC159'],77.0,NONRESIDENTIAL.COMMERCIAL,2024-11-08,,,,Yes,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,"Demand not generated, hence not paid",Yes,Yes
PT-1014-906200,['76966f89-ff68-4735-acaf-b005dfff5f69'],['PLC101'],55.0,NONRESIDENTIAL.COMMERCIAL,2020-07-28,,,,Yes,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-906823,['2d517c43-07cb-4ae2-beca-911dd3de8e99'],['PLC68'],194.0,RESIDENTIAL,2020-07-29,,,,,,,,No,No,No,No,No,Yes
PT-1014-907010,"['2980eb72-6667-4557-8011-a674a3339672', '0abd14d1-9747-4cf6-914b-8777c4efe645']",['PLC51'],62.2,NONRESIDENTIAL.COMMERCIAL,2024-03-29,,,,,,,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes,Yes,Yes
PT-1014-907608,['1f6f8915-3e12-4fc6-b1fe-83eb5c5103c3'],['PLC210'],8211.0,NONRESIDENTIAL.INSTITUTIONAL,2024-09-28,,,,,Yes,Yes,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",Yes
PT-1014-907612,['64be13cc-93a8-4d2b-96a6-9e1d740f6ef2'],['PLC210'],7211.82,NONRESIDENTIAL.INSTITUTIONAL,2024-09-28,,,,,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
PT-1014-907841,['36c189eb-56e0-4500-9788-48fd49228ae9'],['PLC149'],360.0,NONRESIDENTIAL.COMMERCIAL,2020-07-30,,,,,,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
PT-1014-908757,['d445fb38-9b6b-4178-b4f0-54db5364a893'],['PLC183'],42.7,NONRESIDENTIAL.COMMERCIAL,2020-07-31,,,,,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes,Yes
PT-1014-908988,['f944fcb2-745e-4f44-ac67-167a53ec7655'],['PLC155'],88.0,MIXED,2025-06-10,,,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-909271,['d93731d5-a5c7-4d05-9a82-3ad68190c03e'],['PLC142'],404.0,MIXED,2024-09-06,,,,,,Yes,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes
PT-1014-909436,['d9049258-ec0a-4079-8246-120241cb9fa4'],['PLC159'],280.0,MIXED,2020-07-31,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes
PT-1014-909467,['9ff7dfa6-949b-4a50-8823-e40f34f720a4'],['PLC50'],405.0,RESIDENTIAL,2020-07-31,,,,,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes,Yes
PT-1014-909490,['9ff7dfa6-949b-4a50-8823-e40f34f720a4'],['PLC50'],173.0,NONRESIDENTIAL.COMMERCIAL,2023-05-19,,,,,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-909693,['0f812598-4a69-44f6-853b-66437882ad83'],['PLC183'],45.2,NONRESIDENTIAL.COMMERCIAL,2020-07-31,,,,,,,,No,No,No,No,No,Yes
PT-1014-910326,['b6026d15-7297-4184-9d9c-fdbbf5d973d6'],['PLC184'],95.0,RESIDENTIAL,2020-08-04,,,,,,,Yes,Yes,Yes,Yes,Yes,No,Yes
PT-1014-911456,['7a245980-1512-4e34-a172-a00f885a81f4'],['PLC2'],200.0,RESIDENTIAL,2020-08-07,,,,,,,Yes,Yes,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes
PT-1014-915124,['2fa30599-a0b0-4692-9785-699efb21eb56'],['PLC144'],68.0,MIXED,2020-08-25,,,,,,,,Yes,Yes,Yes,Yes,No,Yes
PT-1014-915522,['86f01f7f-997f-4032-814e-ef34fad8469e'],['PLC24'],214.0,RESIDENTIAL,2023-06-09,,,,,,,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",No,Yes
PT-1014-978297,['048a82d1-541a-492a-97d0-ea284b7cc152'],['PLC74'],397.0,NONRESIDENTIAL.INDUSTRIAL,2020-09-02,,,,,,,Yes,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-978502,['33a69ce1-cd76-43ba-a61f-67f4cd563c0d'],['PLC68'],400.0,RESIDENTIAL,2020-09-03,,,,,,,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes,Yes
PT-1014-978504,['33a69ce1-cd76-43ba-a61f-67f4cd563c0d'],['PLC68'],400.0,NONRESIDENTIAL.COMMERCIAL,2025-04-24,,,,,,,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes,Yes
PT-1014-979899,['3ad8e592-4fec-4a63-b16c-9bf99b4721e4'],['PLC84'],610.0,NONRESIDENTIAL.INDUSTRIAL,2020-09-14,,,,,,,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-980069,['2ef50ba7-a4e7-4dca-8c19-72fd6b44bbd9'],['PLC167'],40.5,MIXED,2020-09-15,,,,,,,Yes,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-980331,['715b7889-51b9-4e94-bb85-7895efc90b86'],['PLC84'],487.0,NONRESIDENTIAL.INDUSTRIAL,2020-09-15,,,,Yes,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,"Demand not generated, hence not paid",Yes
PT-1014-980373,"['dbb56927-fb3a-4fc9-a7aa-e6b09047c689', '992fa454-693f-46d2-98d3-28237f0418df', 'd34f2009-09e5-4230-b530-90fa8116d972']",['PLC212'],130.0,RESIDENTIAL,2020-09-15,,,,,,,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes,Yes
PT-1014-980743,['9752d897-b30a-4d3e-8089-b7c17c3d5757'],['PLC33'],91.2,MIXED,2023-08-24,,,,,,,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes
PT-1014-981445,['99f6f070-efe6-42cc-b69e-ce7abfde8903'],['PLC20'],52.7,NONRESIDENTIAL.COMMERCIAL,2020-09-17,,,,,,,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes,Yes
PT-1014-984257,['b4a41a2f-464a-4d68-b717-5a4d830d1207'],['PLC52'],800.0,NONRESIDENTIAL.COMMERCIAL,2024-07-29,,,,,,,,,,,No,Yes,Yes
PT-1014-984329,['68a6a64d-8081-4247-9272-68deb85c5804'],['PLC142'],11.7,NONRESIDENTIAL.COMMERCIAL,2023-05-16,,,,,,,Yes,Yes,Yes,Yes,Yes,No,Yes
